序号,区划层级,省份区划编码,地市区划编码,地市区划名称,区县区划编码,区县区划名称,机构层级,省份机构名称,地市机构编码,地市机构名称,区县机构编码,区县机构名称,网点机构编码,网点机构名称,主码,法定客户名称,子码,协议客户名称,业务关系码,业务关系名称,行业一级,行业二级,行业三级,客户等级,注册日期,客户经理编码,客户经理名称,首席客户经理编码,首席客户经理名称,团队编码,团队名称,统计期业务量_万件,统计期收入_万元,统计期重量_kg,对比期业务量_万件,对比期收入_万元,对比期重量_kg,col_38,col_39
1070,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C0000001994092,湖北中邮物流有限责任公司,91100986819980,湖北中邮物流有限责任公司-武汉市移动小件业务（高校部）,1100180728750,湖北中邮物流有限责任公司(武汉市移动小件业务（高校部）),商企类,IT通讯类,通讯运营商,白银,2023-12-22,04017737,戢杏娥,,,,,0,0,0,0.0004,0.0032,1
1071,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C0000001994092,湖北中邮物流有限责任公司,91101020890800,湖北中邮物流有限责任公司-武汉市移动小件业务（武汉移动市场部）,1100191077401,湖北中邮物流有限责任公司(武汉市移动小件业务（武汉移动市场部）),商企类,IT通讯类,通讯运营商,铂金,2024-04-29,03351577,罗君,,,,,0,0,0,0.0016,0.0144764499,2.958
1074,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1100388614855,武汉市地安君泰房地产开发有限公司商业管理分公司,91100344407026,武汉市地安君泰房地产开发有限公司商业管理分公司,1100049254961,武汉市地安君泰房地产开发有限公司商业管理分公司(特快专递),商企类,房产建筑,房地产、建筑建材、工程,普通,2020-05-12,03543166,李婕,4006164973,易由妃,01610795,吕伟,0.0026,0.0351886792,2,0.0018,0.0190402454,1.11
1075,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1100552974598,武汉富尔汽车销售服务有限公司,91100511848683,武汉富尔汽车销售服务有限公司,1100085474189,武汉富尔汽车销售服务有限公司(特快专递),商企类,生产加工制造业,汽车,普通,2021-03-26,03543166,李婕,,,01611859,陈娟,0.0022,0.0331132075,37.45,0.0014,0.0177815038,13.8
1076,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1100566435517,金地集团武汉房地产开发有限公司,91101198675223,金地集团武汉房地产开发有限公司,1100245594427,金地集团武汉房地产开发有限公司(标快),商企类,房产建筑,物业管理、商业中心,,2026-05-09,03224158,黄红阶,,,03224158,黄红阶,0.0003,0.0049056604,0.6,0,0,0
1077,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1100658141546,武汉金悦鑫汉和置业有限公司,91100612462047,武汉金悦鑫汉和置业有限公司,1100102646742,武汉金悦鑫汉和置业有限公司(特快专递),商企类,其他,其他,普通,2021-12-28,04171716,丁松,,,,,0,0,0,0.0001,0.0009019214,0.05
1078,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1100911849318,武汉金驰耀楚置地有限公司,91100861842674,武汉金驰耀楚置地有限公司,1100191648708,武汉金驰耀楚置地有限公司(特快专递),商企类,房产建筑,物业管理、商业中心,普通,2024-05-10,04171716,丁松,,,,,0,0,0,0.0001,0.0009433962,0.1
1081,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1101110245220,武汉金地弘楚房地产开发有限公司,91100924107487,武汉金地弘楚房地产开发有限公司,1100154601627,武汉金地弘楚房地产开发有限公司(特快专递),商企类,房产建筑,房地产、建筑建材、工程,白银,2023-05-22,01605040,汪丽,,,,,0,0,0,0.03,0.3118571397,29.85
1082,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1101151589822,快宝(上海)网络技术有限公司,91101016932925,快宝(上海)网络技术有限公司-快宝上门取件武汉市,1100189814441,快宝(上海)网络技术有限公司(上海)网络技术有限公司(快宝上门取件武汉市),商企类,退换货（商企）,快宝退换货（商企）,普通,2024-04-10,"03916800,03881828","徐玉婷,申莉莉",,,03916800,徐玉婷,0.0001,0.0011320755,0.05,0,0,0
1083,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1101435320134,武汉贵阁物业管理有限责任公司,91101111227670,武汉贵阁物业管理有限责任公司,1100220382100,武汉贵阁物业管理有限责任公司(特快专递),商企类,商业服务类,其他,普通,2025-06-19,03543166,李婕,,,03543166,李婕,0.0011,0.0093207549,1.5,0.0002,0.0023330795,0.42
1084,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1101455065930,武汉恒信嘉宝汽车销售服务有限公司,91100974461339,武汉恒信嘉宝汽车销售服务有限公司,1100176622242,HXJB(武汉恒信嘉宝汽车销售服务有限公司),商企类,生产加工制造业,汽车,普通,2023-11-08,,吕伟,,,,,0,0,0,0.0005,0.0061145489,1.05
1085,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1102161167680,湖北旭楚建设工程有限公司,91101094535010,湖北旭楚建设工程有限公司,1100215046640,湖北旭楚建设工程有限公司(特快专递),商企类,房产建筑,房地产、建筑建材、工程,普通,2025-03-19,03543166,李婕,,,,,0,0,0,0.0003,0.0024113554,0.15
1086,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1102164361601,武汉执诚咨询有限公司,91101094192075,武汉执诚咨询有限公司,1100214882243,武汉执诚咨询有限公司(特快专递),商企类,商业服务类,专业服务、咨询（财会、法律、人力资源等）,普通,2025-03-17,01611859,陈娟,5022349426,陈娟,,,0,0,0,0.0048,0.0476501181,5.12
1087,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1102375188163,武汉优成汽车销售服务有限公司,91101094942348,武汉优成汽车销售服务有限公司,1100215299831,武汉优成汽车销售服务有限公司(特快专递),商企类,其他,其他,普通,2025-03-21,03543166,李婕,,,,,0,0,0,0.0001,0.000754717,0.1
1088,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,C1102631646730,武汉众盈汽车销售服务有限公司,91101094942360,武汉众盈汽车销售服务有限公司,1100215299853,武汉众盈汽车销售服务有限公司(特快专递),商企类,生产加工制造业,汽车,普通,2025-03-21,03543166,李婕,,,,,0,0,0,0.0001,0.000754717,0.1
1089,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008107,武汉市青山仁和路揽投部,43008107,武汉市青山仁和路揽投部,P0000002206943,收件人付费,80000002600873,收件人付费,1100037135382,收件人付费(武汉公司收件人付费),商企类,其他,其他,普通,2019-09-24,04033727,肖静娴,,,,,0,0,0,0,-0.0169811321,0
1090,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C0000000395513,上海宝华国际招标有限公司,90000000476771,上海宝华国际招标有限公司,1100174065005,上海宝华国际招标有限公司(特快专递),商企类,生鲜特产,其他类,白银,2023-10-12,04271833,胡尧,5022545132,胡尧,,,0,0,0,0.0002,0.0029163493,0.2
1091,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C0000000532303,武汉船用机械有限责任公司,80000002236216,武汉船用机械有限责任公司-船用机厂,1030000846125,武汉船用机械有限责任公司(特快专递),商企类,生鲜特产,其他类,黄金,2015-11-23,03543166,李婕,4007110638,夏宏钢,03223948,龚正辉,0.0406,0.5109339493,86.84,0,0,0
1092,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C0000003973440,交通银行股份有限公司湖北省分行,90000005065130,交通银行股份有限公司湖北省分行,1100174068907,交通银行股份有限公司湖北省分行(特快专递),商企类,金融类,基金、证券、期货、投资,普通,2023-10-12,03543166,李婕,4003361115,王际波,01611948,王际波,0.0043,0.0631132072,57.8,0.0029,0.0372876053,21.85
1093,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C0000006539991,武汉钢铁集团气体有限责任公司,90000008280974,武汉钢铁集团气体有限责任公司,1100202366449,武汉钢铁集团气体有限责任公司(特快专递),商企类,能源、矿产、环保,石油、石化、化工,普通,2024-10-08,03304045,巴雯婷,4006093503,巴雯婷,,,0,0,0,0.0001,0.0009958716,0.1
1097,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C0000009217548,武汉深瑞商业运营管理有限公司,90000011355522,武汉深瑞商业运营管理有限公司,1030001323564,武汉深瑞商业运营管理有限公司(特快专递),商企类,房产建筑,房地产、建筑建材、工程,普通,2018-04-12,03543166,李婕,,,01610795,吕伟,0.0023,0.0233018863,1.15,0.0013,0.0156229878,0.65
1098,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C1100099476625,中信银行股份有限公司武汉分行,91101068738555,中信银行股份有限公司武汉分行-江汉2,1100207412198,中信银行股份有限公司武汉分行(美签3),商企类,金融类,其他,黄金,2024-12-06,03736715,陈磊,,,,,0,0,0,0.0001,0.000754717,0.18
1099,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C1100236316328,大唐钟祥风电有限公司,91100225123748,大唐钟祥风电有限公司,1100031443119,大唐钟祥风电有限公司(特快专递),商企类,生鲜特产,其他类,白银,2019-07-22,01611896,宋宏斌,4003360822,宋宏斌,,,0,0,0,0.0004,0.0052654924,1.7
1100,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C1100454376012,中国工商银行股份有限公司武汉分行,91100413549761,中国工商银行股份有限公司武汉分行,1100173727100,中国工商银行股份有限公司武汉分行(特快专递),商企类,金融类,票据、凭证包,普通,2023-10-08,03120439,邵兰哲,5022522564,侯洪路,01611948,王际波,0.0183,0.1857547137,9.21,0.0076,0.085550154,10.85
1101,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C1100474731660,武汉市问津电工新材有限公司,91100435157669,武汉市问津电工新材有限公司,1100070722369,武汉市问津电工新材有限公司(特快专递),商企类,生产加工制造业,加工制造,普通,2020-11-02,04143869,王凡,,,,,0,0,0,0.0007,0.0116560499,8.152
1102,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C1100496885989,武汉扬光实业有限公司资源循环科技分公司,91100457129886,武汉扬光实业有限公司资源循环科技分公司,1100075150022,武汉扬光实业有限公司资源循环科技分公司(特快专递),商企类,生鲜特产,其他类,白银,2020-12-14,03619985,叶火明,4003368583,高美娟,T42010720241022163,追梦团队,0.0349,0.2149056501,72.5,0.0319,0.1935642026,59.468
1103,420000,湖北省,420100,武汉市,420107,青山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43000347,武汉市青山区寄递事业部,43008109,武汉市青山红钢城揽投部,43008109,武汉市青山红钢城揽投部,C1100563056973,武汉腾星汽车销售服务有限公司,91100521465375,武汉腾星汽车销售服务有限公司,1100086965770,武汉腾星汽车销售服务有限公司(特快专递),商企类,生产加工制造业,汽车,普通,2021-04-20,01610795,吕伟,,,,,0,0,0,0.0015,0.0177994199,6.4
